referrer,views_total,views_unique
github.com,199,29
Google,34,16
openfeature.dev,15,2
cncf.io,14,12
mail.google.com,7,2
contribute.cncf.io,3,2
excel.officeapps.live.com,2,1
pkg.go.dev,2,1
landscape.cncf.io,1,1
