referrer,views_total,views_unique
github.com,151,32
Google,74,32
cncf.io,54,14
gist.github.com,19,1
contribute.cncf.io,7,3
openfeature.dev,4,2
DuckDuckGo,4,2
v2ex.com,4,1
mail.google.com,3,1
statics.teams.cdn.office.net,2,2
