referrer,views_total,views_unique
github.com,102,34
Google,55,23
openfeature.dev,5,5
cncf.io,5,4
search.brave.com,5,1
contribute.cncf.io,2,1
news.ycombinator.com,1,1
cnblogs.com,1,1
servicetitan.atlassian.net,1,1
