referrer,views_total,views_unique
github.com,69,15
Google,27,19
cncf.io,11,11
dt-rnd.atlassian.net,7,2
contribute.cncf.io,5,4
openfeature.dev,2,1
translate.google.com,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
euc-word-edit.officeapps.live.com,1,1
