referrer,views_total,views_unique
github.com,188,31
Google,72,30
openfeature.dev,25,4
cncf.io,21,10
gist.github.com,19,1
contribute.cncf.io,6,2
mail.google.com,5,2
v2ex.com,4,1
statics.teams.cdn.office.net,3,3
desflow.nyc.deshaw.com,2,1
