referrer,views_total,views_unique
github.com,124,42
Google,45,19
cncf.io,10,8
contribute.cncf.io,2,2
openfeature.dev,2,1
com.google.android.gm,2,1
gist.github.com,1,1
Bing,1,1
t.co,1,1
DuckDuckGo,1,1
