referrer,views_total,views_unique
github.com,65,29
Google,28,22
cncf.io,15,10
Baidu,13,12
openfeature.dev,9,5
Bing,4,1
chat.mistral.ai,1,1
chatgpt.com,1,1
cnblogs.com,1,1
com.slack,1,1
