referrer,views_total,views_unique
github.com,226,70
Google,37,21
cncf.io,6,6
openfeature.dev,6,2
Bing,5,2
com.slack,4,1
chatgpt.com,3,3
DuckDuckGo,2,2
open-feature.github.io,1,1
