referrer,views_total,views_unique
github.com,93,23
Google,27,16
cncf.io,7,7
openfeature.dev,5,2
open-feature.github.io,4,2
statics.teams.cdn.office.net,1,1
euc-word-edit.officeapps.live.com,1,1
youtube.com,1,1
chatgpt.com,1,1
mail.google.com,1,1
