referrer,views_total,views_unique
Google,70,25
github.com,70,22
cncf.io,19,9
openfeature.dev,14,4
future-architect.github.io,4,2
statics.teams.cdn.office.net,2,2
Bing,2,1
t.co,1,1
search.brave.com,1,1
flagd.dev,1,1
