referrer,views_total,views_unique
github.com,90,24
Google,32,11
cncf.io,11,8
confluence-dc.paloaltonetworks.com,9,1
openfeature.dev,4,4
flagd.dev,3,2
Bing,2,2
Yahoo,2,1
DuckDuckGo,2,1
open-feature.github.io,1,1
