referrer,views_total,views_unique
github.com,56,18
Google,34,22
statics.teams.cdn.office.net,10,3
flagd.dev,8,2
cncf.io,7,7
contribute.cncf.io,7,4
qwant.com,2,1
openfeature.dev,2,1
projectadmin.lfx.linuxfoundation.org,1,1
future-architect.github.io,1,1
