referrer,views_total,views_unique
github.com,73,31
Google,35,15
cncf.io,16,9
openfeature.dev,16,5
contribute.cncf.io,14,4
search.brave.com,10,2
DuckDuckGo,8,3
chatgpt.com,6,2
pkg.go.dev,3,1
unduck.link,3,1
