referrer,views_total,views_unique
github.com,125,26
Google,34,17
openfeature.dev,14,5
future-architect.github.io,11,2
cncf.io,9,6
contribute.cncf.io,5,3
creators.bengo4.com,4,1
open-feature.github.io,4,1
news.ycombinator.com,1,1
npmjs.com,1,1
