referrer,views_total,views_unique
github.com,108,28
Google,41,17
cncf.io,11,9
open-feature.github.io,9,2
abema.esa.io,6,1
ecosia.org,5,2
contribute.cncf.io,3,2
yandex.ru,3,1
DuckDuckGo,2,2
Bing,2,2
