referrer,views_total,views_unique
github.com,119,74
Google,20,17
cncf.io,10,8
pub.dev,5,4
DuckDuckGo,4,2
chatgpt.com,3,3
openfeature.dev,3,2
teams.public.onecdn.static.microsoft,2,2
Bing,1,1
