referrer,views_total,views_unique
github.com,105,32
Google,39,16
cncf.io,12,9
future-architect.github.io,11,2
open-feature.github.io,9,2
abema.esa.io,6,1
openfeature.dev,5,2
contribute.cncf.io,3,2
yandex.ru,3,1
news.ycombinator.com,2,1
