referrer,views_total,views_unique
github.com,143,71
Google,24,9
cncf.io,7,7
Bing,5,3
chatgpt.com,4,4
openfeature.dev,3,3
safe.menlosecurity.com,3,1
hn.algolia.com,2,1
Baidu,1,1
b2607f8b04800100000eea3eeac1c7b8e150b000000000000000001.proxy.googlers.com,1,1
