referrer,views_total,views_unique
github.com,83,34
Google,54,28
cncf.io,26,13
openfeature.dev,4,2
pkg.go.dev,4,1
chatgpt.com,3,3
Baidu,2,2
ya.ru,2,1
DuckDuckGo,1,1
search.brave.com,1,1
