referrer,views_total,views_unique
github.com,161,33
Google,55,18
cncf.io,17,10
openfeature.dev,9,3
Bing,9,3
statics.teams.cdn.office.net,7,3
cnblogs.com,7,1
contribute.cncf.io,4,3
opentelemetry.io,3,1
mail.google.com,2,2
