referrer,views_total,views_unique
Google,70,17
github.com,44,27
DuckDuckGo,12,1
cncf.io,10,10
openfeature.dev,8,6
future-architect.github.io,7,3
contribute.cncf.io,4,3
open-feature.github.io,2,2
Bing,1,1
togglz.org,1,1
