url_path,views_total,views_unique
/open-feature/spec,208,179
/open-feature/spec/pull/293,42,2
/open-feature/spec/tree/main/specification,32,23
/open-feature/spec/issues,24,13
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,16,11
/open-feature/spec/pull/294,15,4
/open-feature/spec/blob/main/specification/glossary.md,13,7
/open-feature/spec/blob/main/specification/types.md,12,10
/open-feature/spec/tree/main/specification/sections,11,8
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,9,5
