referrer,views_total,views_unique
github.com,86,25
Google,36,18
cncf.io,9,8
contribute.cncf.io,5,2
flagd.dev,5,2
openfeature.dev,3,3
search.brave.com,3,1
landscape.cncf.io,3,1
chatgpt.com,2,2
mail.google.com,2,1
