referrer,views_total,views_unique
github.com,97,27
Google,35,20
openfeature.dev,11,5
chatgpt.com,5,2
ecosia.org,5,2
dt-rnd.atlassian.net,5,1
cncf.io,3,3
contribute.cncf.io,3,3
DuckDuckGo,3,2
news.ycombinator.com,2,2
