url_path,views_total,views_unique
/open-feature/spec,193,151
/open-feature/spec/commit/cd99c3560a68c1810971be19b87ea803fb9b0b3a,40,14
/open-feature/spec/tree/main/specification,26,17
/open-feature/spec/issues/276,19,9
/open-feature/spec/pulls,18,11
/open-feature/spec/issues,13,10
/open-feature/spec/blob/main/specification/sections/02-providers.md,12,9
/open-feature/spec/blob/main/specification/glossary.md,11,8
/open-feature/spec/tree/main/tools,9,8
/open-feature/spec/blob/main/specification/appendix-a-included-utilities.md,9,7
