referrer,views_total,views_unique
github.com,100,29
Google,41,16
cncf.io,12,9
open-feature.github.io,9,2
abema.esa.io,6,1
ecosia.org,5,2
contribute.cncf.io,3,2
yandex.ru,3,1
Bing,2,2
mail.google.com,1,1
