referrer,views_total,views_unique
github.com,68,30
Google,18,11
cncf.io,16,12
openfeature.dev,12,5
api.daily.dev,8,3
search.brave.com,6,1
news.ycombinator.com,3,2
future-architect.github.io,3,1
hackerweb.app,1,1
chatgpt.com,1,1
