time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,383,101,38,22
2025-06-25 00:00:00+00:00,314,134,30,18
2025-06-26 00:00:00+00:00,263,73,27,17
2025-06-27 00:00:00+00:00,483,86,64,22
2025-06-28 00:00:00+00:00,278,86,37,11
2025-06-29 00:00:00+00:00,79,65,21,7
2025-06-30 00:00:00+00:00,285,87,26,16
2025-07-01 00:00:00+00:00,109,20,61,24
2025-07-02 00:00:00+00:00,214,76,50,26
2025-07-03 00:00:00+00:00,218,49,27,18
2025-07-04 00:00:00+00:00,966,116,20,13
2025-07-05 00:00:00+00:00,30,16,11,10
2025-07-06 00:00:00+00:00,29,18,4,3
2025-07-07 00:00:00+00:00,151,66,27,18
