referrer,views_total,views_unique
github.com,231,86
Google,32,18
cncf.io,14,10
chatgpt.com,8,3
openfeature.dev,4,4
Bing,2,2
link-app.tbank.ru,2,2
ay2026-27cp.klef.in,1,1
qianwen.com,1,1
