referrer,views_total,views_unique
github.com,230,31
Google,33,18
cncf.io,10,9
wenote.huawei.com,10,1
openfeature.dev,5,3
contribute.cncf.io,4,2
landscape.cncf.io,2,2
mail.google.com,1,1
open-feature.github.io,1,1
