referrer,views_total,views_unique
github.com,122,58
Google,12,9
cncf.io,9,9
openfeature.dev,5,2
confluence.sentry.com,2,1
npmjs.com,2,1
open-feature.github.io,2,1
DuckDuckGo,1,1
pkg.go.dev,1,1
