url_path,views_total,views_unique
/open-feature/spec,215,185
/open-feature/spec/tree/main/specification,81,31
/open-feature/spec/tree/main/tools,40,14
/open-feature/spec/blob/main/specification/sections/02-providers.md,26,8
/open-feature/spec/tree/main/specification/sections,19,9
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,18,9
/open-feature/spec/tree/main/tools/repo_parser,17,5
/open-feature/spec/issues/265,15,8
/open-feature/spec/issues,13,12
/open-feature/spec/blob/main/specification/glossary.md,13,6
