referrer,views_total,views_unique
github.com,97,25
Google,22,10
cncf.io,8,8
openfeature.dev,3,3
DuckDuckGo,3,2
flagd.dev,3,2
Bing,2,2
contribute.cncf.io,2,2
Yahoo,2,1
open-feature.github.io,1,1
