referrer,views_total,views_unique
github.com,223,70
Google,30,23
cncf.io,11,9
openfeature.dev,10,4
com.slack,5,2
Bing,1,1
bytedance.larkoffice.com,1,1
chatgpt.com,1,1
confluence.intranet.commerzbank.com,1,1
open-feature.github.io,1,1
