referrer,views_total,views_unique
github.com,155,69
Google,48,12
Bing,44,4
chatgpt.com,15,5
cncf.io,12,11
safe.menlosecurity.com,3,1
DuckDuckGo,2,2
openfeature.dev,2,2
cnblogs.com,2,1
teams.public.onecdn.static.microsoft,2,1
