referrer,views_total,views_unique
github.com,112,19
Google,22,13
openfeature.dev,15,6
future-architect.github.io,11,2
cncf.io,6,4
creators.bengo4.com,4,1
contribute.cncf.io,3,2
news.ycombinator.com,2,1
npmjs.com,1,1
dt-rnd.atlassian.net,1,1
