referrer,views_total,views_unique
github.com,79,37
cncf.io,35,13
Google,24,13
news.ycombinator.com,15,10
openfeature.dev,13,5
api.daily.dev,6,1
search.brave.com,6,1
yandex.ru,4,1
future-architect.github.io,4,1
medium.com,3,1
