referrer,views_total,views_unique
Google,65,17
github.com,55,33
cncf.io,13,13
DuckDuckGo,12,1
openfeature.dev,8,6
contribute.cncf.io,8,4
future-architect.github.io,7,3
open-feature.github.io,1,1
t.co,1,1
togglz.org,1,1
