referrer,views_total,views_unique
github.com,119,63
Google,23,10
cncf.io,6,6
chatgpt.com,3,3
openfeature.dev,3,3
Bing,2,2
hn.algolia.com,2,1
Baidu,1,1
b2607f8b04800100000eea3eeac1c7b8e150b000000000000000001.proxy.googlers.com,1,1
claude.ai,1,1
