referrer,views_total,views_unique
github.com,113,42
Google,111,23
cncf.io,35,16
contribute.cncf.io,30,2
openfeature.dev,11,2
statics.teams.cdn.office.net,10,3
Bing,2,1
flagd.dev,1,1
future-architect.github.io,1,1
t.co,1,1
