referrer,views_total,views_unique
github.com,129,25
Google,28,15
openfeature.dev,15,6
future-architect.github.io,11,2
cncf.io,9,6
contribute.cncf.io,5,3
creators.bengo4.com,4,1
open-feature.github.io,4,1
news.ycombinator.com,1,1
npmjs.com,1,1
