referrer,views_total,views_unique
github.com,66,23
Google,52,22
statics.teams.cdn.office.net,13,4
cncf.io,10,10
contribute.cncf.io,5,3
Bing,4,1
flagd.dev,3,1
openfeature.dev,2,1
future-architect.github.io,1,1
devcycle.com,1,1
