referrer,views_total,views_unique
github.com,101,22
cncf.io,48,17
Google,47,20
Bing,12,1
gist.github.com,8,1
DuckDuckGo,4,2
contribute.cncf.io,3,2
openfeature.dev,2,1
search.brave.com,1,1
mail.google.com,1,1
