referrer,views_total,views_unique
github.com,101,33
Google,66,27
cncf.io,10,9
search.brave.com,5,1
openfeature.dev,4,4
contribute.cncf.io,4,2
news.ycombinator.com,1,1
cnblogs.com,1,1
