referrer,views_total,views_unique
github.com,187,40
Google,77,20
cncf.io,33,15
contribute.cncf.io,5,3
com.google.android.gm,5,1
openfeature.dev,4,3
flagd.dev,3,1
cnblogs.com,2,2
cn.bing.com,2,1
mail.google.com,2,1
