url_path,views_total,views_unique
/open-feature/spec,220,161
/open-feature/spec/pull/260,87,14
/open-feature/spec/tree/main/specification,84,30
/open-feature/spec/pull/260/files,36,13
/open-feature/spec/blob/main/specification/glossary.md,26,11
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,25,8
/open-feature/spec/pull/254,21,6
/open-feature/spec/tree/main/specification/sections,17,7
/open-feature/spec/blob/main/specification/sections/02-providers.md,16,7
/open-feature/spec/pulls,15,8
