referrer,views_total,views_unique
Google,90,27
github.com,75,18
cncf.io,25,11
openfeature.dev,18,5
linkedin.com,12,2
contribute.cncf.io,10,3
pkg.go.dev,8,2
DuckDuckGo,3,3
flagsmith.com,1,1
Bing,1,1
