referrer,views_total,views_unique
github.com,123,32
Google,51,31
cncf.io,26,14
openfeature.dev,4,2
pkg.go.dev,4,1
chatgpt.com,3,3
ya.ru,2,1
DuckDuckGo,1,1
search.brave.com,1,1
statics.teams.cdn.office.net,1,1
