referrer,views_total,views_unique
github.com,69,23
Google,35,19
statics.teams.cdn.office.net,13,4
cncf.io,9,9
contribute.cncf.io,7,4
Bing,4,1
flagd.dev,3,1
openfeature.dev,2,1
qwant.com,1,1
future-architect.github.io,1,1
