referrer,views_total,views_unique
github.com,174,107
Google,21,14
cncf.io,9,4
Bing,3,1
DuckDuckGo,2,2
openfeature.dev,2,2
copilot.t-tech.team,2,1
confluence.nz.service.anz,1,1
