referrer,views_total,views_unique
news.ycombinator.com,434,255
github.com,184,77
cncf.io,34,15
Google,21,11
hckrnews.com,12,9
openfeature.dev,7,4
hackerweb.app,6,2
flagd.dev,5,1
contribute.cncf.io,4,2
future-architect.github.io,4,1
