referrer,views_total,views_unique
Google,89,34
github.com,55,24
cncf.io,24,16
Bing,9,1
contribute.cncf.io,6,4
flagd.dev,4,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,2
search.brave.com,2,2
openfeature.dev,2,1
