referrer,views_total,views_unique
github.com,80,29
Google,63,22
cncf.io,17,15
Bing,13,1
DuckDuckGo,7,2
contribute.cncf.io,6,4
search.brave.com,6,2
com.google.android.gm,4,1
openfeature.dev,3,2
api.daily.dev,1,1
