referrer,views_total,views_unique
github.com,112,58
cncf.io,16,14
Google,12,10
openfeature.dev,8,3
Bing,2,2
confluence.sentry.com,2,1
npmjs.com,2,1
open-feature.github.io,1,1
pkg.go.dev,1,1
