referrer,views_total,views_unique
github.com,63,31
Google,31,21
Baidu,20,16
cncf.io,16,8
openfeature.dev,9,5
Bing,5,2
nuget.org,2,1
perplexity.ai,2,1
statics.teams.cdn.office.net,2,1
chat.mistral.ai,1,1
