referrer,views_total,views_unique
github.com,89,22
Google,86,27
cncf.io,29,14
openfeature.dev,19,6
linkedin.com,12,2
pkg.go.dev,8,2
contribute.cncf.io,8,1
DuckDuckGo,3,3
landscape.cncf.io,1,1
yandex.ru,1,1
