referrer,views_total,views_unique
Google,55,26
github.com,50,27
openfeature.dev,13,3
cncf.io,12,9
contribute.cncf.io,6,4
future-architect.github.io,6,2
DuckDuckGo,1,1
flagd.dev,1,1
leaddev.com,1,1
