referrer,views_total,views_unique
github.com,96,28
Google,28,16
cncf.io,15,12
contribute.cncf.io,10,2
openfeature.dev,6,2
news.ycombinator.com,2,2
pkg.go.dev,2,1
gist.github.com,2,1
open-feature.github.io,1,1
flagd.dev,1,1
