referrer,views_total,views_unique
Google,76,30
github.com,58,22
cncf.io,10,10
Bing,10,2
flagd.dev,6,2
contribute.cncf.io,5,3
DuckDuckGo,4,3
openfeature.dev,3,2
chatgpt.com,1,1
search.brave.com,1,1
