referrer,views_total,views_unique
github.com,115,24
Google,35,12
Bing,22,3
cncf.io,19,13
open-feature.github.io,5,2
com.google.android.gm,5,1
landscape.cncf.io,1,1
chatgpt.com,1,1
openfeature.dev,1,1
yandex.ru,1,1
