url_path,views_total,views_unique
/open-feature/spec,192,151
/open-feature/spec/issues,27,12
/open-feature/spec/discussions/categories/ideas,20,20
/open-feature/spec/tree/main/specification,17,13
/open-feature/spec/pull/419,17,8
/open-feature/spec/blob/main/specification/sections/04-hooks.md,11,3
/open-feature/spec/blob/main/research/api-comparision.md,10,10
/open-feature/spec/blob/main/research/existing-landscape.md,10,10
/open-feature/spec/blob/main/specification/flag-evaluation/hooks.md,10,10
/open-feature/spec/pulls,10,6
