referrer,views_total,views_unique
github.com,44,15
Google,37,21
cncf.io,11,9
contribute.cncf.io,5,4
dt-rnd.atlassian.net,5,2
chatgpt.com,4,2
unduck.link,3,1
Bing,2,2
openfeature.dev,2,1
euc-word-edit.officeapps.live.com,2,1
