referrer,views_total,views_unique
github.com,302,33
Google,31,19
cncf.io,12,12
wenote.huawei.com,10,1
t.co,9,1
future-architect.github.io,3,1
contribute.cncf.io,2,1
mail.google.com,2,1
Bing,1,1
gist.github.com,1,1
