referrer,views_total,views_unique
github.com,103,52
Google,9,7
cncf.io,8,8
openfeature.dev,5,2
DuckDuckGo,2,2
npmjs.com,2,1
open-feature.github.io,2,1
confluence.nz.service.anz,1,1
pkg.go.dev,1,1
